destination_port,payload_len,description,label
445,1720,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1559,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,223,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1042,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1536,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1700,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,214,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1742,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,122,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,629,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,734,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,373,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,367,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,929,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,624,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1662,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1380,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1101,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,918,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,712,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1980,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,399,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1288,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1869,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1306,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,877,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,519,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,599,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1761,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,284,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1447,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1677,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,130,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1488,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1531,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1439,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,217,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,159,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1771,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,443,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1894,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,857,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,910,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1409,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,79,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,985,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1747,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1974,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1142,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,246,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,58,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1741,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1686,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1711,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1192,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,572,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,97,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,586,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,465,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,200,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1652,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,737,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1709,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1176,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,699,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,634,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,361,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1725,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,898,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,458,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1249,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1518,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,310,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1228,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1163,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,378,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,500,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,227,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,388,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,360,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1238,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1102,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,649,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1451,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,199,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1109,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1885,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,773,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,495,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1015,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1718,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1392,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,270,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,945,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1675,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,742,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,909,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,608,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,364,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,371,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1853,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1400,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,598,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,839,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,962,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1203,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1687,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,89,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,249,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1893,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1787,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1048,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1076,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,924,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,632,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,247,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,917,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,505,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,204,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,267,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,662,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,66,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1178,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,640,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,687,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,658,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,383,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,109,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,202,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,903,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,853,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1480,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,799,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,507,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1867,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1194,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1188,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1010,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,926,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1117,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1618,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1312,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1180,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,978,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1552,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1409,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,203,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,414,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1993,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,587,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,826,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,822,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1183,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1765,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1423,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,903,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1568,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,125,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1377,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,471,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1570,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,631,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1149,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,346,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,414,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1477,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1256,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1240,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1931,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,205,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1149,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,206,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,729,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1970,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,479,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,938,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,530,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,236,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1479,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,922,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1931,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,72,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,75,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,664,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,638,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1272,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1831,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,475,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,799,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1337,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,134,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,734,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1409,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1756,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,132,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1499,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,362,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,333,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,954,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,714,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1510,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,732,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1389,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,822,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1309,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1091,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,234,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,622,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,518,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1455,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,244,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,293,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1434,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,219,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1552,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,142,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,930,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1644,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1090,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1177,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1176,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,671,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,528,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,866,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,107,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1025,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1051,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,328,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1828,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,934,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,113,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1442,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,159,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,134,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,749,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,775,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,751,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,857,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,582,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1623,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1302,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1536,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,958,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,663,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1248,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1921,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,650,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1886,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,632,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,503,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1147,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1195,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,590,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1107,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,551,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,143,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,327,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1837,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1784,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,225,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,711,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,627,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,583,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,725,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1923,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1914,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1536,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1780,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,601,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,105,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,835,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,548,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,748,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,464,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,895,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1291,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1736,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1609,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,619,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,377,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,116,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,832,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1102,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,86,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,338,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1711,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,243,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1070,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,401,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,937,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1146,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,343,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,718,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,883,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1956,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,378,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,593,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,701,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,943,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1145,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,922,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1428,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,377,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1390,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1142,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,470,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,435,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1343,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,63,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,491,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1845,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1280,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,684,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1204,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1769,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,459,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1639,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1779,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,120,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1216,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,464,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1770,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,652,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1058,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,934,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1270,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1998,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1795,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,159,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1021,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1063,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
445,1958,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,836,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
53,1208,ET MALWARE WannaCry Ransomware Activity,SQL_INJECTION
